population,households,total_rooms
1860.0,612.0,3748.0
1834.0,671.0,3979.0
4487.0,1653.0,9613.0
1433.0,434.0,3098.0
1609.0,615.0,4161.0
671.0,264.0,1649.0
1457.0,545.0,3043.0
3139.0,1029.0,6725.0
936.0,97.0,416.0
1649.0,755.0,3595.0
1045.0,459.0,2267.0
340.0,143.0,592.0
1376.0,382.0,1817.0
1781.0,478.0,2080.0
2249.0,788.0,4299.0
959.0,348.0,1733.0
1705.0,608.0,3523.0
1814.0,489.0,2193.0
1159.0,286.0,1441.0
1948.0,423.0,2244.0
4375.0,1231.0,6457.0
904.0,261.0,1028.0
1577.0,414.0,1983.0
2436.0,700.0,3029.0
2466.0,666.0,3290.0
339.0,98.0,364.0
1436.0,389.0,1799.0
713.0,203.0,876.0
1491.0,373.0,2034.0
822.0,239.0,1046.0
1738.0,445.0,2076.0
2923.0,1314.0,4167.0
1571.0,615.0,3615.0
455.0,152.0,1048.0
1793.0,708.0,3988.0
2892.0,842.0,5275.0
1583.0,471.0,2405.0
2494.0,696.0,3795.0
828.0,313.0,1946.0
782.0,265.0,1344.0
1259.0,481.0,2347.0
1465.0,430.0,2644.0
1273.0,433.0,2576.0
370.0,136.0,737.0
2104.0,657.0,2447.0
606.0,199.0,837.0
1594.0,546.0,2993.0
1384.0,456.0,2661.0
3320.0,1100.0,4302.0
1983.0,681.0,2812.0
1452.0,425.0,1720.0
1130.0,367.0,1954.0
2544.0,738.0,4077.0
2296.0,645.0,3506.0
2340.0,720.0,2897.0
1746.0,464.0,2609.0
2510.0,632.0,3718.0
2258.0,945.0,3395.0
884.0,504.0,2359.0
274.0,97.0,491.0
3752.0,1002.0,5689.0
3226.0,790.0,4172.0
2049.0,1021.0,3372.0
3861.0,1198.0,6082.0
2027.0,491.0,2751.0
963.0,322.0,1664.0
1545.0,493.0,2738.0
1390.0,436.0,2535.0
2761.0,916.0,5456.0
2695.0,997.0,5277.0
2259.0,770.0,3541.0
3288.0,1405.0,5108.0
799.0,275.0,1447.0
1025.0,384.0,1814.0
1255.0,397.0,2274.0
1255.0,428.0,2155.0
1063.0,409.0,2189.0
1746.0,602.0,3520.0
335.0,140.0,725.0
1096.0,353.0,1385.0
906.0,294.0,1075.0
1177.0,301.0,1294.0
658.0,225.0,694.0
682.0,212.0,431.0
2583.0,817.0,3436.0
2246.0,855.0,3253.0
1102.0,377.0,1769.0
2941.0,887.0,4402.0
4101.0,1717.0,8400.0
1861.0,771.0,4091.0
3444.0,984.0,6326.0
1617.0,396.0,2806.0
5130.0,1574.0,8676.0
2150.0,666.0,3523.0
5023.0,1605.0,8103.0
4674.0,1451.0,7778.0
2325.0,1040.0,4582.0
1817.0,668.0,3348.0
1472.0,618.0,3109.0
398.0,162.0,696.0
785.0,297.0,1256.0
1386.0,608.0,2589.0
50.0,27.0,120.0
2208.0,834.0,4551.0
747.0,254.0,1481.0
1498.0,484.0,2683.0
736.0,241.0,1521.0
971.0,326.0,2197.0
598.0,225.0,1331.0
59.0,21.0,64.0
1697.0,660.0,3507.0
2784.0,923.0,5889.0
2282.0,814.0,4648.0
6160.0,2082.0,12902.0
3783.0,1310.0,6728.0
1712.0,509.0,3507.0
2683.0,824.0,4946.0
3004.0,964.0,5113.0
2154.0,742.0,4135.0
4790.0,2428.0,10252.0
636.0,259.0,1464.0
1479.0,577.0,2975.0
822.0,305.0,1866.0
682.0,246.0,1355.0
756.0,282.0,1545.0
669.0,405.0,1040.0
796.0,333.0,1811.0
1141.0,400.0,2367.0
407.0,159.0,1017.0
671.0,247.0,1538.0
1807.0,696.0,3119.0
2249.0,911.0,3586.0
2720.0,1046.0,4220.0
68.0,19.0,98.0
1447.0,901.0,2748.0
30.0,12.0,66.0
878.0,287.0,1252.0
602.0,217.0,865.0
1064.0,335.0,1619.0
921.0,247.0,1204.0
1077.0,545.0,2084.0
1867.0,566.0,2577.0
1225.0,459.0,1770.0
705.0,255.0,1602.0
847.0,300.0,1934.0
1915.0,817.0,4424.0
1542.0,563.0,3562.0
1128.0,395.0,2754.0
1717.0,621.0,3931.0
894.0,356.0,2401.0
2558.0,1074.0,5351.0
530.0,210.0,1380.0
986.0,379.0,2304.0
1163.0,479.0,2754.0
1581.0,788.0,3052.0
837.0,317.0,2089.0
2314.0,892.0,6026.0
813.0,303.0,2064.0
185.0,76.0,520.0
11.0,3.0,15.0
2156.0,1113.0,4645.0
613.0,270.0,1657.0
963.0,376.0,2272.0
917.0,357.0,2188.0
671.0,243.0,1704.0
772.0,303.0,2039.0
1324.0,571.0,3084.0
1468.0,692.0,3325.0
967.0,428.0,2506.0
665.0,276.0,1900.0
736.0,288.0,1395.0
992.0,425.0,2362.0
1622.0,698.0,2784.0
1081.0,471.0,2495.0
1352.0,718.0,2638.0
2129.0,1536.0,5039.0
396.0,231.0,854.0
1254.0,555.0,2647.0
800.0,308.0,2059.0
810.0,279.0,2697.0
588.0,207.0,1774.0
1512.0,511.0,4684.0
2440.0,846.0,7189.0
1139.0,391.0,3562.0
1507.0,504.0,4470.0
2165.0,700.0,6184.0
519.0,201.0,1659.0
967.0,374.0,2635.0
876.0,359.0,2547.0
784.0,274.0,2170.0
1691.0,846.0,3751.0
1301.0,606.0,2543.0
1453.0,896.0,3085.0
2518.0,1447.0,5144.0
1534.0,685.0,2784.0
1958.0,656.0,3225.0
1141.0,424.0,1990.0
845.0,251.0,1165.0
1573.0,401.0,1772.0
2377.0,588.0,2574.0
2626.0,793.0,3384.0
318.0,145.0,499.0
1603.0,629.0,3157.0
355.0,194.0,537.0
1112.0,597.0,2126.0
377.0,243.0,1150.0
2400.0,1496.0,6394.0
691.0,288.0,2016.0
1283.0,654.0,2339.0
644.0,251.0,1975.0
1050.0,410.0,2501.0
870.0,309.0,2565.0
843.0,324.0,2465.0
1126.0,482.0,2351.0
371.0,166.0,900.0
607.0,263.0,1437.0
849.0,370.0,2151.0
827.0,319.0,2199.0
1608.0,656.0,3661.0
1354.0,458.0,3339.0
1784.0,725.0,4493.0
905.0,319.0,2169.0
1747.0,550.0,3559.0
769.0,352.0,1729.0
2557.0,1032.0,6645.0
535.0,221.0,1338.0
751.0,306.0,1833.0
429.0,157.0,984.0
659.0,262.0,1817.0
508.0,185.0,1160.0
1758.0,987.0,4292.0
984.0,371.0,1748.0
419.0,215.0,839.0
492.0,205.0,1222.0
952.0,402.0,2444.0
676.0,267.0,1608.0
1183.0,443.0,2795.0
1877.0,851.0,3931.0
660.0,284.0,1340.0
975.0,417.0,1946.0
465.0,247.0,1159.0
1930.0,715.0,3675.0
305.0,139.0,507.0
815.0,314.0,1685.0
952.0,337.0,1727.0
829.0,318.0,1792.0
701.0,297.0,1351.0
979.0,331.0,1437.0
1193.0,394.0,2197.0
1169.0,370.0,1973.0
1267.0,382.0,1962.0
1189.0,403.0,2406.0
846.0,291.0,1693.0
750.0,227.0,1379.0
445.0,139.0,805.0
945.0,333.0,1873.0
2516.0,1390.0,6474.0
1941.0,807.0,4576.0
683.0,408.0,1321.0
1840.0,763.0,4789.0
770.0,318.0,2118.0
811.0,284.0,1958.0
2020.0,630.0,4199.0
1553.0,812.0,3211.0
1810.0,1073.0,4921.0
395.0,195.0,1422.0
1607.0,453.0,3264.0
779.0,376.0,1649.0
990.0,394.0,2140.0
1752.0,557.0,3913.0
905.0,306.0,2126.0
3399.0,1298.0,7283.0
3484.0,1198.0,7995.0
3437.0,1338.0,7976.0
2243.0,866.0,3789.0
3169.0,1268.0,5114.0
1151.0,449.0,2268.0
463.0,177.0,991.0
761.0,291.0,1459.0
811.0,349.0,1743.0
1089.0,504.0,2043.0
2593.0,1098.0,5417.0
970.0,391.0,1980.0
586.0,254.0,1145.0
2068.0,958.0,3710.0
1837.0,771.0,4104.0
1285.0,577.0,2958.0
724.0,315.0,1526.0
1228.0,373.0,2197.0
1455.0,615.0,3767.0
994.0,395.0,2769.0
1156.0,404.0,2789.0
871.0,342.0,2297.0
969.0,354.0,2328.0
1611.0,578.0,4042.0
6266.0,2952.0,14034.0
517.0,234.0,1051.0
598.0,237.0,1406.0
1374.0,518.0,3040.0
291.0,157.0,483.0
351.0,136.0,672.0
504.0,180.0,989.0
154.0,73.0,348.0
1744.0,761.0,3996.0
1611.0,1025.0,3703.0
842.0,507.0,2307.0
393.0,186.0,878.0
752.0,329.0,1812.0
1225.0,461.0,2607.0
1156.0,510.0,2709.0
1790.0,735.0,4420.0
2818.0,1115.0,6983.0
2694.0,957.0,6499.0
2626.0,1049.0,7335.0
1638.0,627.0,4148.0
1392.0,524.0,3542.0
1805.0,672.0,4453.0
2009.0,831.0,5480.0
1235.0,477.0,3022.0
1996.0,728.0,5067.0
281.0,99.0,863.0
455.0,171.0,1183.0
1663.0,608.0,3507.0
689.0,287.0,1504.0
265.0,103.0,645.0
1313.0,487.0,3183.0
974.0,400.0,2743.0
1722.0,668.0,4126.0
2080.0,982.0,4459.0
1010.0,407.0,2423.0
1191.0,594.0,2956.0
2561.0,909.0,4105.0
1204.0,370.0,1535.0
1338.0,345.0,840.0
2437.0,861.0,2528.0
3107.0,724.0,2570.0
1564.0,558.0,1541.0
191.0,102.0,322.0
2198.0,975.0,6164.0
1677.0,623.0,4428.0
1690.0,907.0,5233.0
876.0,292.0,1472.0
1639.0,851.0,2962.0
5380.0,1597.0,7067.0
326.0,216.0,505.0
1771.0,335.0,1326.0
991.0,160.0,640.0
652.0,140.0,733.0
610.0,243.0,1170.0
492.0,173.0,886.0
608.0,292.0,1300.0
589.0,301.0,1371.0
846.0,362.0,1927.0
939.0,267.0,1053.0
1587.0,331.0,1403.0
1991.0,334.0,1266.0
1966.0,497.0,1777.0
497.0,175.0,733.0
4124.0,1743.0,7740.0
398.0,109.0,367.0
3571.0,1549.0,5956.0
1895.0,717.0,3108.0
3057.0,1265.0,5264.0
879.0,388.0,1578.0
1148.0,436.0,2283.0
1117.0,432.0,2021.0
1015.0,427.0,2643.0
2103.0,933.0,4670.0
2681.0,980.0,6841.0
2254.0,845.0,4686.0
986.0,421.0,2742.0
3081.0,1075.0,6090.0
1208.0,502.0,2586.0
1586.0,660.0,4177.0
758.0,246.0,1617.0
1182.0,504.0,2888.0
976.0,209.0,1723.0
722.0,247.0,2328.0
1318.0,484.0,4281.0
921.0,301.0,2560.0
577.0,207.0,1777.0
831.0,258.0,2529.0
985.0,365.0,2959.0
852.0,327.0,2848.0
1006.0,414.0,2581.0
1178.0,408.0,2427.0
3091.0,852.0,3687.0
1949.0,457.0,2238.0
13.0,5.0,30.0
981.0,239.0,1210.0
1931.0,373.0,2081.0
795.0,188.0,880.0
1546.0,371.0,1630.0
1385.0,323.0,1576.0
1133.0,287.0,1321.0
955.0,287.0,1276.0
1711.0,511.0,2247.0
1126.0,301.0,1480.0
2909.0,705.0,3373.0
1634.0,417.0,1844.0
1331.0,316.0,1560.0
2678.0,1147.0,4198.0
4165.0,1763.0,5580.0
566.0,242.0,1295.0
794.0,374.0,1995.0
844.0,366.0,2068.0
76.0,42.0,196.0
1403.0,733.0,2663.0
1044.0,282.0,2312.0
2002.0,1138.0,5419.0
766.0,378.0,1828.0
388.0,232.0,1025.0
817.0,385.0,2061.0
2128.0,1264.0,5257.0
853.0,439.0,1636.0
948.0,346.0,2237.0
1203.0,465.0,3383.0
1616.0,631.0,4402.0
1350.0,532.0,3626.0
486.0,199.0,1140.0
1050.0,417.0,2223.0
937.0,406.0,2392.0
1337.0,655.0,3294.0
727.0,271.0,1606.0
1843.0,888.0,5741.0
512.0,300.0,1945.0
295.0,116.0,932.0
324.0,146.0,975.0
191.0,79.0,564.0
540.0,192.0,1296.0
980.0,324.0,2612.0
1489.0,559.0,4518.0
1173.0,424.0,3095.0
613.0,223.0,1476.0
322.0,218.0,440.0
600.0,242.0,1559.0
814.0,283.0,2297.0
927.0,369.0,2999.0
353.0,153.0,830.0
934.0,377.0,2410.0
629.0,215.0,1601.0
153.0,53.0,370.0
415.0,154.0,1103.0
2149.0,798.0,6373.0
399.0,149.0,949.0
1086.0,381.0,2297.0
404.0,195.0,950.0
761.0,270.0,1564.0
2222.0,774.0,4974.0
3502.0,1148.0,7077.0
2199.0,805.0,4768.0
1527.0,535.0,3456.0
672.0,241.0,1574.0
355.0,124.0,749.0
801.0,259.0,1209.0
5467.0,1989.0,11999.0
576.0,277.0,1799.0
400.0,161.0,1054.0
232.0,92.0,573.0
1346.0,507.0,2607.0
1581.0,502.0,2762.0
941.0,220.0,1746.0
2312.0,1294.0,5652.0
1515.0,220.0,1830.0
1076.0,380.0,2746.0
1504.0,618.0,3578.0
524.0,251.0,1080.0
1092.0,548.0,1985.0
1007.0,328.0,2377.0
1479.0,575.0,3563.0
705.0,256.0,2077.0
1383.0,631.0,2703.0
1861.0,950.0,4257.0
1091.0,576.0,2491.0
777.0,313.0,984.0
746.0,310.0,1332.0
521.0,304.0,1156.0
753.0,356.0,1028.0
681.0,346.0,1170.0
1253.0,499.0,1643.0
790.0,384.0,1572.0
1256.0,443.0,3265.0
711.0,355.0,1837.0
678.0,322.0,1462.0
1005.0,497.0,2408.0
758.0,409.0,1486.0
412.0,272.0,977.0
1304.0,527.0,3725.0
1265.0,502.0,3262.0
988.0,351.0,2183.0
927.0,355.0,2220.0
663.0,358.0,1781.0
700.0,268.0,1489.0
973.0,367.0,2114.0
763.0,294.0,2261.0
503.0,283.0,1251.0
1092.0,409.0,2526.0
666.0,269.0,1989.0
1011.0,442.0,2440.0
654.0,385.0,1402.0
671.0,263.0,1257.0
1150.0,476.0,2801.0
917.0,374.0,2600.0
1995.0,383.0,2700.0
1014.0,397.0,2790.0
2591.0,979.0,5509.0
1316.0,538.0,3202.0
1082.0,325.0,1273.0
1693.0,445.0,1961.0
1267.0,380.0,1785.0
849.0,420.0,1814.0
1139.0,340.0,1452.0
1404.0,374.0,1467.0
1477.0,446.0,1673.0
1369.0,381.0,1333.0
804.0,400.0,1364.0
291.0,102.0,329.0
582.0,214.0,725.0
1325.0,532.0,1826.0
392.0,114.0,302.0
851.0,576.0,1838.0
1041.0,411.0,1560.0
606.0,316.0,1172.0
488.0,270.0,840.0
1490.0,538.0,1802.0
1633.0,449.0,1526.0
1027.0,408.0,1635.0
1257.0,398.0,1524.0
961.0,351.0,1610.0
980.0,402.0,1759.0
1091.0,306.0,1411.0
1898.0,570.0,2068.0
997.0,308.0,1034.0
905.0,307.0,1648.0
628.0,243.0,1706.0
904.0,337.0,1604.0
748.0,329.0,1846.0
865.0,460.0,1858.0
354.0,154.0,871.0
1742.0,751.0,3782.0
694.0,306.0,1225.0
1349.0,423.0,1215.0
1701.0,530.0,2086.0
677.0,362.0,1383.0
603.0,297.0,1208.0
1317.0,787.0,2982.0
1459.0,562.0,3119.0
826.0,301.0,1997.0
978.0,338.0,1448.0
638.0,238.0,1364.0
907.0,335.0,2024.0
878.0,338.0,1853.0
1053.0,409.0,2365.0
703.0,269.0,1769.0
954.0,405.0,1648.0
705.0,257.0,1664.0
830.0,288.0,1479.0
753.0,260.0,1765.0
1002.0,488.0,3045.0
1266.0,613.0,3865.0
749.0,296.0,1872.0
1207.0,479.0,3597.0
984.0,376.0,3188.0
794.0,311.0,2665.0
886.0,391.0,1705.0
2867.0,765.0,4489.0
1763.0,601.0,3422.0
411.0,245.0,1112.0
889.0,345.0,1414.0
951.0,334.0,1921.0
1305.0,417.0,1834.0
1301.0,478.0,2323.0
1079.0,365.0,1671.0
1362.0,483.0,3506.0
681.0,350.0,1951.0
919.0,341.0,2512.0
1066.0,442.0,2718.0
278.0,139.0,622.0
59.0,21.0,308.0
2303.0,923.0,4617.0
1168.0,427.0,2469.0
1035.0,359.0,2074.0
693.0,237.0,1289.0
671.0,225.0,1337.0
1487.0,488.0,2647.0
1348.0,617.0,2958.0
916.0,338.0,2137.0
966.0,419.0,2426.0
1143.0,409.0,2136.0
434.0,219.0,921.0
832.0,385.0,2536.0
731.0,285.0,1601.0
1542.0,515.0,3942.0
631.0,247.0,1348.0
1048.0,369.0,2375.0
1693.0,582.0,3478.0
988.0,359.0,2708.0
959.0,359.0,2943.0
317.0,74.0,586.0
820.0,315.0,1874.0
1288.0,465.0,2992.0
1200.0,442.0,3189.0
355.0,162.0,712.0
2490.0,662.0,3842.0
929.0,315.0,2143.0
1169.0,407.0,3124.0
545.0,191.0,1533.0
1084.0,388.0,2312.0
1492.0,633.0,3415.0
504.0,327.0,1633.0
1323.0,400.0,2384.0
407.0,182.0,978.0
1538.0,473.0,3172.0
874.0,312.0,1932.0
1057.0,362.0,2649.0
1093.0,338.0,2590.0
2801.0,1212.0,6986.0
1029.0,346.0,2019.0
1117.0,375.0,2388.0
1159.0,544.0,3119.0
855.0,283.0,2020.0
999.0,320.0,1979.0
1384.0,463.0,2862.0
1149.0,372.0,2580.0
1162.0,382.0,2505.0
1094.0,353.0,2131.0
799.0,266.0,1699.0
1678.0,569.0,3680.0
1064.0,319.0,2197.0
866.0,281.0,1997.0
761.0,240.0,1534.0
632.0,276.0,1391.0
1579.0,639.0,3404.0
985.0,403.0,1966.0
692.0,310.0,2020.0
1337.0,516.0,2844.0
1311.0,578.0,2866.0
1593.0,562.0,2980.0
1466.0,488.0,2725.0
1001.0,278.0,1433.0
840.0,316.0,1678.0
1171.0,413.0,2739.0
1416.0,408.0,1799.0
1386.0,572.0,3518.0
1246.0,513.0,2298.0
1291.0,515.0,2350.0
1071.0,346.0,1932.0
1245.0,395.0,2299.0
1240.0,338.0,2069.0
1144.0,490.0,2813.0
724.0,237.0,1774.0
1116.0,415.0,2712.0
835.0,290.0,1885.0
2551.0,919.0,5762.0
1509.0,384.0,1619.0
1605.0,307.0,1705.0
1434.0,388.0,1920.0
1353.0,357.0,1897.0
1617.0,463.0,2374.0
1290.0,368.0,1685.0
2211.0,463.0,2121.0
1158.0,223.0,1299.0
851.0,341.0,1228.0
986.0,272.0,1248.0
1575.0,377.0,1949.0
1772.0,463.0,1574.0
1101.0,474.0,2481.0
642.0,303.0,1368.0
1133.0,253.0,868.0
1252.0,492.0,2098.0
2601.0,747.0,3004.0
2232.0,543.0,2207.0
1634.0,492.0,1877.0
1057.0,459.0,1479.0
891.0,243.0,1058.0
1240.0,417.0,1702.0
1322.0,336.0,1353.0
1306.0,286.0,1401.0
1107.0,296.0,1145.0
1911.0,482.0,2090.0
384.0,116.0,711.0
12427.0,2826.0,17738.0
1524.0,539.0,3069.0
504.0,147.0,562.0
1272.0,363.0,1298.0
1520.0,529.0,2364.0
1427.0,540.0,2482.0
816.0,270.0,1438.0
614.0,200.0,686.0
446.0,133.0,787.0
1255.0,449.0,2330.0
1322.0,543.0,2696.0
574.0,201.0,1051.0
1167.0,548.0,2143.0
533.0,224.0,885.0
1074.0,377.0,2193.0
1486.0,432.0,2549.0
1197.0,384.0,2253.0
1402.0,471.0,2265.0
1544.0,527.0,2215.0
733.0,251.0,1182.0
896.0,245.0,980.0
682.0,279.0,1408.0
740.0,272.0,1697.0
1009.0,417.0,1912.0
484.0,224.0,1226.0
1105.0,451.0,2571.0
828.0,333.0,1840.0
1739.0,581.0,3231.0
1462.0,452.0,3329.0
1302.0,618.0,2904.0
1684.0,535.0,3376.0
1010.0,332.0,2162.0
915.0,336.0,1897.0
1001.0,319.0,1933.0
983.0,363.0,2445.0
1392.0,434.0,2441.0
827.0,336.0,2185.0
522.0,255.0,1868.0
1035.0,416.0,2830.0
1051.0,382.0,2387.0
1012.0,368.0,2535.0
747.0,265.0,1868.0
1420.0,389.0,2353.0
1067.0,358.0,2054.0
697.0,273.0,2187.0
1258.0,607.0,1450.0
2272.0,624.0,2741.0
5723.0,615.0,2307.0
1292.0,621.0,2472.0
962.0,391.0,1734.0
1227.0,554.0,2206.0
1333.0,488.0,2367.0
1170.0,330.0,2001.0
934.0,366.0,2168.0
537.0,159.0,977.0
1839.0,601.0,4424.0
1173.0,297.0,1765.0
1728.0,587.0,4382.0
1479.0,458.0,3488.0
724.0,267.0,1915.0
2394.0,738.0,4724.0
1669.0,462.0,2786.0
1514.0,523.0,3160.0
1073.0,330.0,2143.0
746.0,211.0,1241.0
1058.0,305.0,1062.0
1630.0,531.0,1576.0
1580.0,359.0,1626.0
1554.0,570.0,3678.0
1467.0,559.0,3172.0
1683.0,528.0,3592.0
599.0,368.0,1739.0
1016.0,434.0,2239.0
662.0,286.0,961.0
669.0,379.0,1482.0
793.0,439.0,1414.0
1622.0,509.0,1992.0
567.0,257.0,796.0
699.0,301.0,798.0
1066.0,424.0,2552.0
1604.0,404.0,3318.0
1061.0,380.0,3104.0
1176.0,416.0,2674.0
1760.0,570.0,3143.0
1456.0,454.0,2845.0
977.0,309.0,1479.0
1364.0,482.0,2864.0
2089.0,540.0,3611.0
1028.0,291.0,1141.0
1075.0,374.0,1525.0
1845.0,530.0,2453.0
1143.0,365.0,1668.0
581.0,240.0,1007.0
531.0,223.0,1034.0
1396.0,610.0,2082.0
791.0,254.0,1345.0
385.0,64.0,241.0
377.0,99.0,357.0
1212.0,526.0,2101.0
1087.0,433.0,2584.0
841.0,338.0,2009.0
1215.0,506.0,2962.0
676.0,282.0,1449.0
846.0,375.0,2142.0
863.0,302.0,1809.0
1193.0,562.0,2189.0
366.0,140.0,454.0
973.0,398.0,2562.0
930.0,387.0,2125.0
152.0,47.0,197.0
1195.0,532.0,2212.0
467.0,316.0,658.0
718.0,345.0,1283.0
929.0,210.0,1009.0
1493.0,543.0,1547.0
1087.0,557.0,1495.0
3561.0,632.0,1904.0
1469.0,424.0,1562.0
898.0,370.0,1197.0
851.0,448.0,1106.0
1013.0,428.0,1423.0
921.0,352.0,1390.0
1342.0,423.0,2087.0
1146.0,391.0,1728.0
2229.0,606.0,2879.0
933.0,244.0,1185.0
1243.0,518.0,2019.0
715.0,226.0,1086.0
1223.0,346.0,1566.0
1018.0,327.0,1267.0
1336.0,411.0,1704.0
604.0,207.0,1170.0
650.0,194.0,1087.0
1990.0,506.0,2479.0
1264.0,227.0,867.0
3019.0,955.0,3500.0
1094.0,331.0,1448.0
1580.0,434.0,1557.0
6234.0,1639.0,5274.0
1718.0,434.0,2277.0
549.0,184.0,395.0
3120.0,1075.0,3300.0
2048.0,651.0,3137.0
1084.0,345.0,1192.0
1254.0,340.0,1279.0
952.0,215.0,1014.0
1438.0,325.0,1242.0
1276.0,389.0,1331.0
982.0,206.0,1105.0
865.0,253.0,977.0
1014.0,389.0,1994.0
1014.0,443.0,2125.0
971.0,291.0,1274.0
608.0,280.0,1067.0
1555.0,795.0,2962.0
1165.0,455.0,1460.0
576.0,261.0,818.0
1163.0,448.0,2451.0
1607.0,724.0,2711.0
704.0,272.0,836.0
1485.0,494.0,1902.0
1666.0,587.0,2089.0
500.0,207.0,1135.0
1102.0,502.0,2364.0
858.0,310.0,1680.0
2347.0,810.0,4348.0
317.0,199.0,1111.0
1638.0,704.0,2182.0
424.0,163.0,876.0
2100.0,741.0,3242.0
1285.0,499.0,2111.0
969.0,399.0,1377.0
2946.0,1481.0,6035.0
3025.0,1630.0,6277.0
772.0,347.0,2088.0
635.0,296.0,1335.0
1488.0,754.0,3104.0
1373.0,590.0,3052.0
1531.0,635.0,3627.0
446.0,145.0,828.0
829.0,405.0,2095.0
185.0,107.0,616.0
719.0,305.0,1844.0
1277.0,512.0,3085.0
639.0,278.0,1604.0
825.0,364.0,2071.0
1399.0,613.0,2986.0
582.0,277.0,1456.0
629.0,284.0,1575.0
927.0,389.0,1867.0
908.0,383.0,2026.0
961.0,428.0,2355.0
938.0,424.0,2639.0
710.0,339.0,1568.0
626.0,244.0,1797.0
623.0,223.0,1389.0
378.0,139.0,943.0
371.0,158.0,945.0
800.0,320.0,2189.0
1321.0,593.0,3597.0
989.0,442.0,2241.0
560.0,207.0,1260.0
1010.0,395.0,2422.0
1537.0,797.0,3163.0
1968.0,1245.0,4356.0
1144.0,430.0,2859.0
1387.0,542.0,2862.0
997.0,482.0,1932.0
537.0,175.0,1030.0
1137.0,403.0,2104.0
1850.0,705.0,3843.0
1599.0,716.0,3611.0
584.0,246.0,1482.0
1894.0,737.0,3942.0
446.0,163.0,1103.0
762.0,237.0,1306.0
1826.0,639.0,3874.0
975.0,334.0,1944.0
1284.0,498.0,3028.0
1583.0,559.0,3280.0
985.0,329.0,1855.0
1753.0,729.0,3428.0
2381.0,819.0,6201.0
2651.0,881.0,5536.0
2168.0,772.0,4412.0
2098.0,813.0,5650.0
1739.0,588.0,3410.0
1389.0,490.0,2714.0
2892.0,1057.0,5483.0
1996.0,667.0,4538.0
2062.0,660.0,4447.0
2290.0,743.0,4258.0
1790.0,612.0,3776.0
1989.0,794.0,3983.0
1180.0,442.0,2705.0
956.0,325.0,1864.0
1755.0,661.0,3025.0
1018.0,464.0,1893.0
710.0,406.0,1676.0
631.0,250.0,968.0
1040.0,325.0,2080.0
1007.0,339.0,1741.0
1125.0,520.0,2959.0
988.0,374.0,2418.0
2050.0,725.0,4613.0
1288.0,521.0,2951.0
2002.0,695.0,4308.0
1020.0,351.0,2019.0
2102.0,695.0,4567.0
1560.0,502.0,3319.0
688.0,221.0,1481.0
1528.0,456.0,1839.0
1182.0,326.0,1471.0
2113.0,530.0,1787.0
1920.0,514.0,2213.0
1808.0,625.0,1939.0
455.0,211.0,859.0
2437.0,904.0,3797.0
134.0,84.0,360.0
1674.0,681.0,2692.0
2094.0,530.0,2519.0
2845.0,551.0,2228.0
3979.0,1389.0,5762.0
4241.0,841.0,2987.0
597.0,134.0,735.0
2491.0,530.0,3015.0
1835.0,412.0,1866.0
974.0,553.0,1892.0
2459.0,701.0,3305.0
2472.0,1204.0,6160.0
1476.0,904.0,4208.0
4203.0,1318.0,5684.0
4312.0,1466.0,6275.0
2829.0,612.0,3403.0
1780.0,665.0,2937.0
1779.0,561.0,2749.0
7817.0,1853.0,11181.0
825.0,217.0,1299.0
3838.0,997.0,5957.0
1887.0,422.0,2277.0
1946.0,475.0,2873.0
1356.0,409.0,1828.0
1729.0,362.0,1649.0
1168.0,261.0,1115.0
2317.0,780.0,2644.0
1336.0,270.0,1340.0
2223.0,456.0,2308.0
1705.0,391.0,2085.0
1906.0,597.0,1887.0
1925.0,429.0,2044.0
1267.0,291.0,1504.0
1109.0,551.0,2731.0
1527.0,381.0,1898.0
2677.0,512.0,2528.0
2634.0,622.0,2506.0
2582.0,630.0,3279.0
943.0,214.0,1125.0
3651.0,770.0,5532.0
1146.0,279.0,1642.0
1507.0,405.0,2686.0
1196.0,323.0,2018.0
1389.0,475.0,2781.0
891.0,300.0,1959.0
605.0,184.0,1947.0
1799.0,456.0,3088.0
1675.0,470.0,3160.0
1774.0,418.0,3195.0
1794.0,485.0,2978.0
2381.0,642.0,3611.0
2491.0,522.0,3283.0
1510.0,386.0,2829.0
2228.0,501.0,2473.0
1277.0,324.0,1829.0
2698.0,891.0,4412.0
2160.0,581.0,2850.0
1669.0,430.0,3034.0
2435.0,697.0,4153.0
1214.0,347.0,1870.0
1533.0,371.0,1794.0
1277.0,341.0,1807.0
605.0,148.0,906.0
1683.0,347.0,1929.0
1789.0,389.0,2630.0
1270.0,386.0,2199.0
983.0,338.0,2093.0
3083.0,906.0,5469.0
431.0,123.0,660.0
985.0,269.0,1961.0
1047.0,303.0,1973.0
769.0,230.0,1649.0
1150.0,327.0,2267.0
1378.0,491.0,3526.0
548.0,393.0,1801.0
2468.0,1262.0,7292.0
455.0,296.0,1486.0
938.0,215.0,1019.0
1937.0,317.0,1535.0
2059.0,416.0,1934.0
5124.0,1124.0,4559.0
2409.0,569.0,2298.0
6034.0,1414.0,7609.0
2990.0,648.0,3477.0
2000.0,481.0,2396.0
1562.0,383.0,2358.0
1756.0,429.0,2529.0
3033.0,526.0,2512.0
3257.0,604.0,3127.0
6047.0,1235.0,6404.0
1952.0,327.0,1848.0
769.0,226.0,938.0
